team,team2,gameid,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
Brisbane Lions,North Melbourne,2015R209,2015-04-12,2015,R2,Docklands,16:40:00,0,0,77.8000000000000000,1.4,4,111.8000000000000000,-34.0000000000000000,-52.2,373.0000000000000000,186.0000000000000000,90.2000000000000000,187.0000000000000000,11.2000000000000000,7.8000000000000000,39.4000000000000000,53.8000000000000000,32.2000000000000000,47.4000000000000000,34.4000000000000000,42.0000000000000000,15.4000000000000000,15.4000000000000000,125.4000000000000000,246.4000000000000000,8.6000000000000000,10.6000000000000000,48.8000000000000000,4.8000000000000000,7.4000000000000000
Brisbane Lions,Carlton,2015R2005,2015-08-15,2015,R20,Gabba,19:20:00,1,1,56.0000000000000000,0.12,0,93.4000000000000000,-37.4000000000000000,-82.2,366.0000000000000000,203.2000000000000000,104.2000000000000000,162.8000000000000000,7.6000000000000000,8.8000000000000000,49.8000000000000000,62.0000000000000000,31.6000000000000000,41.4000000000000000,41.0000000000000000,46.0000000000000000,20.8000000000000000,22.0000000000000000,125.4000000000000000,245.6000000000000000,8.0000000000000000,9.8000000000000000,40.8000000000000000,6.0000000000000000,4.8000000000000000
Brisbane Lions,Gold Coast,2015R1904,2015-08-08,2015,R19,Gabba,16:35:00,0,1,45.6000000000000000,0.48,0,87.4000000000000000,-41.8000000000000000,-94.4,340.6000000000000000,199.0000000000000000,95.4000000000000000,141.6000000000000000,6.2000000000000000,7.4000000000000000,51.8000000000000000,76.0000000000000000,34.4000000000000000,37.0000000000000000,43.4000000000000000,47.0000000000000000,20.0000000000000000,21.0000000000000000,129.6000000000000000,213.6000000000000000,8.2000000000000000,8.2000000000000000,45.0000000000000000,4.8000000000000000,3.6000000000000000
Brisbane Lions,Geelong,2015R1802,2015-08-01,2015,R18,Kardinia Park,13:45:00,0,0,48.0000000000000000,0.48,0,81.2000000000000000,-33.2000000000000000,-78.6,344.0000000000000000,199.8000000000000000,91.0000000000000000,144.2000000000000000,6.6000000000000000,7.4000000000000000,53.6000000000000000,76.8000000000000000,36.4000000000000000,39.6000000000000000,45.2000000000000000,47.0000000000000000,19.0000000000000000,21.2000000000000000,136.4000000000000000,209.8000000000000000,8.4000000000000000,7.2000000000000000,46.6000000000000000,5.8000000000000000,3.0000000000000000
Brisbane Lions,North Melbourne,2015R1706,2015-07-25,2015,R17,Gabba,19:20:00,0,1,55.2000000000000000,0.48,0,88.4000000000000000,-33.2000000000000000,-60.2,339.8000000000000000,200.2000000000000000,94.6000000000000000,139.6000000000000000,7.8000000000000000,7.2000000000000000,52.2000000000000000,77.8000000000000000,34.6000000000000000,40.8000000000000000,43.0000000000000000,44.6000000000000000,18.2000000000000000,18.6000000000000000,132.8000000000000000,207.8000000000000000,9.2000000000000000,7.8000000000000000,43.0000000000000000,7.4000000000000000,4.6000000000000000
Brisbane Lions,Melbourne,2015R1607,2015-07-19,2015,R16,M.C.G.,13:10:00,0,0,61.4000000000000000,0.48,0,95.8000000000000000,-34.4000000000000000,-55.8,338.8000000000000000,198.8000000000000000,92.4000000000000000,140.0000000000000000,9.0000000000000000,6.2000000000000000,53.2000000000000000,71.2000000000000000,35.4000000000000000,40.8000000000000000,41.6000000000000000,44.6000000000000000,17.0000000000000000,17.2000000000000000,130.6000000000000000,206.4000000000000000,9.4000000000000000,8.4000000000000000,44.4000000000000000,8.6000000000000000,5.2000000000000000
Brisbane Lions,Sydney,2015R1509,2015-07-12,2015,R15,Gabba,16:40:00,0,1,68.8000000000000000,0.36,0,103.4000000000000000,-34.6000000000000000,-52.4,340.4000000000000000,198.0000000000000000,93.0000000000000000,142.4000000000000000,10.2000000000000000,6.2000000000000000,51.4000000000000000,68.6000000000000000,35.4000000000000000,40.2000000000000000,40.4000000000000000,46.8000000000000000,16.2000000000000000,18.2000000000000000,128.2000000000000000,212.2000000000000000,9.2000000000000000,10.2000000000000000,44.2000000000000000,7.4000000000000000,6.8000000000000000
Brisbane Lions,Fremantle,2015R1408,2015-07-05,2015,R14,Subiaco,14:40:00,0,0,74.8000000000000000,0,0,113.8000000000000000,-39.0000000000000000,-52.2,336.4000000000000000,193.0000000000000000,94.6000000000000000,143.4000000000000000,11.2000000000000000,6.2000000000000000,47.0000000000000000,55.2000000000000000,33.6000000000000000,43.6000000000000000,38.2000000000000000,46.2000000000000000,17.4000000000000000,19.4000000000000000,121.0000000000000000,217.6000000000000000,9.4000000000000000,10.8000000000000000,41.6000000000000000,7.2000000000000000,7.4000000000000000
Brisbane Lions,Adelaide,2015R1304,2015-06-27,2015,R13,Gabba,16:35:00,0,1,81.4000000000000000,0.2,4,110.4000000000000000,-29.0000000000000000,-37,331.8000000000000000,193.2000000000000000,88.4000000000000000,138.6000000000000000,12.2000000000000000,6.6000000000000000,46.2000000000000000,54.4000000000000000,33.4000000000000000,44.2000000000000000,39.6000000000000000,46.4000000000000000,17.4000000000000000,19.0000000000000000,121.6000000000000000,208.2000000000000000,9.2000000000000000,10.6000000000000000,45.4000000000000000,6.8000000000000000,8.6000000000000000
Brisbane Lions,Western Bulldogs,2015R1205,2015-06-20,2015,R12,Docklands,19:20:00,0,0,83.4000000000000000,2.32,8,96.2000000000000000,-12.8000000000000000,-15.2,326.6000000000000000,189.0000000000000000,80.8000000000000000,137.6000000000000000,12.4000000000000000,7.0000000000000000,45.6000000000000000,53.8000000000000000,33.8000000000000000,45.0000000000000000,41.0000000000000000,45.6000000000000000,15.6000000000000000,19.0000000000000000,122.8000000000000000,201.6000000000000000,9.6000000000000000,11.2000000000000000,48.6000000000000000,5.2000000000000000,8.6000000000000000
Brisbane Lions,Collingwood,2015R104,2015-04-04,2015,R1,Gabba,18:20:00,0,1,77.8000000000000000,1.3199999999999998,8,104.8000000000000000,-27.0000000000000000,-40,371.4000000000000000,186.2000000000000000,97.4000000000000000,185.2000000000000000,11.2000000000000000,7.8000000000000000,36.8000000000000000,51.6000000000000000,29.2000000000000000,49.6000000000000000,33.2000000000000000,40.0000000000000000,14.2000000000000000,16.2000000000000000,116.6000000000000000,252.6000000000000000,9.4000000000000000,11.4000000000000000,48.8000000000000000,6.6000000000000000,7.4000000000000000
Brisbane Lions,Greater Western Sydney,2015R1006,2015-06-07,2015,R10,Sydney Showground,13:10:00,0,0,80.8000000000000000,19.04,8,100.4000000000000000,-19.6000000000000000,-30,333.8000000000000000,190.6000000000000000,79.0000000000000000,143.2000000000000000,11.8000000000000000,7.2000000000000000,45.8000000000000000,55.2000000000000000,33.2000000000000000,48.2000000000000000,42.0000000000000000,47.4000000000000000,17.4000000000000000,22.8000000000000000,127.4000000000000000,205.0000000000000000,8.4000000000000000,11.0000000000000000,47.4000000000000000,3.6000000000000000,8.6000000000000000
Brisbane Lions,North Melbourne,2014R904,2014-05-17,2014,R9,Docklands,16:40:00,0,0,58.4000000000000000,2.7600000000000002,4,106.4000000000000000,-48.0000000000000000,-100.8,343.2000000000000000,181.0000000000000000,76.4000000000000000,162.2000000000000000,8.4000000000000000,6.4000000000000000,40.2000000000000000,60.6000000000000000,38.6000000000000000,41.0000000000000000,35.2000000000000000,48.0000000000000000,18.2000000000000000,19.2000000000000000,119.2000000000000000,219.8000000000000000,5.4000000000000000,5.0000000000000000,49.2000000000000000,7.4000000000000000,5.4000000000000000
Brisbane Lions,Essendon,2014R803,2014-05-10,2014,R8,Gabba,16:40:00,0,1,59.2000000000000000,2.7600000000000002,4,116.2000000000000000,-57.0000000000000000,-115.4,338.6000000000000000,182.2000000000000000,79.2000000000000000,156.4000000000000000,8.6000000000000000,6.4000000000000000,42.2000000000000000,63.2000000000000000,39.8000000000000000,40.6000000000000000,36.8000000000000000,47.8000000000000000,17.8000000000000000,19.2000000000000000,120.4000000000000000,213.2000000000000000,5.6000000000000000,4.6000000000000000,51.8000000000000000,7.2000000000000000,5.8000000000000000
Brisbane Lions,Sydney,2014R706,2014-05-03,2014,R7,Gabba,19:40:00,0,1,64.0000000000000000,0.16,4,110.2000000000000000,-46.2000000000000000,-86.8,340.2000000000000000,185.4000000000000000,75.8000000000000000,154.8000000000000000,9.4000000000000000,6.2000000000000000,42.2000000000000000,69.6000000000000000,39.4000000000000000,41.8000000000000000,40.8000000000000000,46.8000000000000000,19.8000000000000000,18.2000000000000000,129.6000000000000000,205.6000000000000000,5.4000000000000000,5.8000000000000000,54.6000000000000000,9.0000000000000000,6.4000000000000000
Brisbane Lions,St Kilda,2014R602,2014-04-25,2014,R6,Wellington,19:45:00,1,0,65.8000000000000000,5.6,0,122.2000000000000000,-56.4000000000000000,-98.2,335.0000000000000000,185.0000000000000000,78.8000000000000000,150.0000000000000000,9.6000000000000000,7.0000000000000000,40.4000000000000000,66.6000000000000000,35.0000000000000000,40.4000000000000000,39.6000000000000000,44.8000000000000000,17.8000000000000000,17.6000000000000000,126.8000000000000000,203.0000000000000000,5.4000000000000000,7.2000000000000000,52.6000000000000000,9.0000000000000000,5.8000000000000000
Brisbane Lions,Richmond,2014R501,2014-04-17,2014,R5,Gabba,19:50:00,0,1,75.4000000000000000,6.4,0,123.4000000000000000,-48.0000000000000000,-84.8,338.4000000000000000,187.4000000000000000,81.8000000000000000,151.0000000000000000,11.2000000000000000,7.0000000000000000,41.4000000000000000,71.0000000000000000,36.0000000000000000,41.4000000000000000,39.2000000000000000,42.8000000000000000,18.6000000000000000,17.8000000000000000,126.8000000000000000,204.8000000000000000,6.0000000000000000,8.6000000000000000,50.4000000000000000,7.8000000000000000,7.6000000000000000
Brisbane Lions,Port Adelaide,2014R403,2014-04-12,2014,R4,Adelaide Oval,13:40:00,0,0,86.2000000000000000,6.4,4,110.2000000000000000,-24.0000000000000000,-34,340.2000000000000000,194.2000000000000000,82.4000000000000000,146.0000000000000000,12.8000000000000000,7.8000000000000000,42.2000000000000000,68.8000000000000000,37.8000000000000000,45.6000000000000000,39.6000000000000000,43.0000000000000000,19.8000000000000000,18.2000000000000000,131.6000000000000000,200.0000000000000000,8.0000000000000000,9.8000000000000000,52.4000000000000000,10.0000000000000000,8.8000000000000000
Brisbane Lions,Gold Coast,2014R304,2014-04-05,2014,R3,Carrara,15:40:00,0,0,98.6000000000000000,6.4,8,100.0000000000000000,-1.4000000000000000,2.4,350.6000000000000000,197.0000000000000000,82.8000000000000000,153.6000000000000000,14.6000000000000000,8.8000000000000000,38.2000000000000000,67.8000000000000000,36.2000000000000000,50.8000000000000000,38.4000000000000000,43.4000000000000000,21.4000000000000000,19.0000000000000000,131.8000000000000000,212.2000000000000000,9.0000000000000000,11.2000000000000000,48.0000000000000000,9.2000000000000000,10.2000000000000000
Brisbane Lions,Geelong,2014R2305,2014-08-30,2014,R23,Kardinia Park,19:40:00,0,0,83.6000000000000000,1.3199999999999998,12,87.4000000000000000,-3.8000000000000000,-5.4,385.2000000000000000,201.6000000000000000,99.0000000000000000,183.6000000000000000,12.0000000000000000,8.4000000000000000,35.6000000000000000,59.2000000000000000,30.2000000000000000,56.6000000000000000,38.4000000000000000,38.4000000000000000,16.8000000000000000,16.4000000000000000,125.8000000000000000,255.2000000000000000,9.0000000000000000,10.4000000000000000,51.6000000000000000,6.2000000000000000,8.4000000000000000
Brisbane Lions,Fremantle,2014R2207,2014-08-24,2014,R22,Gabba,13:10:00,0,1,86.8000000000000000,0.12,12,81.4000000000000000,5.4000000000000000,15,377.6000000000000000,203.0000000000000000,99.0000000000000000,174.6000000000000000,12.6000000000000000,8.2000000000000000,36.0000000000000000,62.0000000000000000,29.8000000000000000,58.4000000000000000,38.8000000000000000,40.4000000000000000,18.8000000000000000,17.0000000000000000,127.0000000000000000,247.4000000000000000,9.4000000000000000,11.2000000000000000,54.4000000000000000,7.0000000000000000,9.2000000000000000
Brisbane Lions,Collingwood,2014R2106,2014-08-16,2014,R21,M.C.G.,19:40:00,1,0,73.0000000000000000,0.04,8,86.0000000000000000,-13.0000000000000000,-18.2,366.8000000000000000,196.4000000000000000,94.6000000000000000,170.4000000000000000,10.4000000000000000,7.4000000000000000,37.2000000000000000,60.8000000000000000,30.8000000000000000,56.4000000000000000,37.2000000000000000,41.6000000000000000,18.6000000000000000,17.8000000000000000,127.4000000000000000,236.8000000000000000,10.0000000000000000,9.6000000000000000,56.6000000000000000,7.0000000000000000,7.8000000000000000
Brisbane Lions,Geelong,2014R207,2014-03-30,2014,R2,Gabba,12:10:00,0,1,99.8000000000000000,6.279999999999999,8,100.8000000000000000,-1.00000000000000000000,3.6,344.2000000000000000,190.4000000000000000,80.2000000000000000,153.8000000000000000,14.8000000000000000,8.8000000000000000,38.4000000000000000,67.6000000000000000,36.0000000000000000,50.8000000000000000,35.2000000000000000,45.8000000000000000,19.6000000000000000,21.4000000000000000,124.4000000000000000,212.0000000000000000,10.2000000000000000,11.6000000000000000,44.0000000000000000,8.6000000000000000,10.6000000000000000
Brisbane Lions,Adelaide,2014R2007,2014-08-10,2014,R20,Gabba,13:10:00,0,1,74.4000000000000000,0.04,12,65.6000000000000000,8.8000000000000000,16.4,368.6000000000000000,207.6000000000000000,98.6000000000000000,161.0000000000000000,10.6000000000000000,6.8000000000000000,38.8000000000000000,69.4000000000000000,32.6000000000000000,55.6000000000000000,39.6000000000000000,41.4000000000000000,19.6000000000000000,16.8000000000000000,129.2000000000000000,235.2000000000000000,10.0000000000000000,10.0000000000000000,55.0000000000000000,7.2000000000000000,8.2000000000000000
Brisbane Lions,Melbourne,2014R1907,2014-08-03,2014,R19,Docklands,13:10:00,1,0,64.0000000000000000,0.08,8,76.4000000000000000,-12.4000000000000000,-68,360.8000000000000000,197.2000000000000000,84.4000000000000000,163.6000000000000000,9.0000000000000000,6.0000000000000000,38.2000000000000000,78.6000000000000000,37.0000000000000000,47.0000000000000000,38.6000000000000000,42.2000000000000000,20.0000000000000000,17.6000000000000000,134.0000000000000000,222.0000000000000000,8.2000000000000000,8.0000000000000000,57.6000000000000000,5.4000000000000000,7.0000000000000000
Brisbane Lions,Gold Coast,2014R1807,2014-07-26,2014,R18,Gabba,16:40:00,1,1,58.0000000000000000,0.24000000000000005,4,90.2000000000000000,-32.2000000000000000,-98.4,343.4000000000000000,188.6000000000000000,85.8000000000000000,154.8000000000000000,8.2000000000000000,5.2000000000000000,36.6000000000000000,71.4000000000000000,38.2000000000000000,41.2000000000000000,33.6000000000000000,43.0000000000000000,19.4000000000000000,18.0000000000000000,125.4000000000000000,215.8000000000000000,8.8000000000000000,9.2000000000000000,51.6000000000000000,5.0000000000000000,6.2000000000000000
Brisbane Lions,West Coast,2014R1706,2014-07-12,2014,R17,Gabba,19:40:00,0,1,64.2000000000000000,0.36,8,92.4000000000000000,-28.2000000000000000,-92.8,344.0000000000000000,191.6000000000000000,83.2000000000000000,152.4000000000000000,9.2000000000000000,5.4000000000000000,39.2000000000000000,72.0000000000000000,39.0000000000000000,41.4000000000000000,36.2000000000000000,43.2000000000000000,18.0000000000000000,18.6000000000000000,131.0000000000000000,210.0000000000000000,8.0000000000000000,8.8000000000000000,52.0000000000000000,5.8000000000000000,6.8000000000000000
Brisbane Lions,Richmond,2014R1602,2014-07-05,2014,R16,M.C.G.,13:45:00,0,0,73.0000000000000000,0.43999999999999995,12,94.8000000000000000,-21.8000000000000000,-82,336.0000000000000000,192.4000000000000000,81.2000000000000000,143.6000000000000000,10.6000000000000000,6.0000000000000000,34.6000000000000000,73.8000000000000000,40.4000000000000000,41.4000000000000000,38.2000000000000000,45.2000000000000000,17.4000000000000000,20.0000000000000000,132.8000000000000000,198.6000000000000000,8.2000000000000000,9.2000000000000000,55.8000000000000000,7.4000000000000000,7.0000000000000000
Brisbane Lions,North Melbourne,2014R1505,2014-06-28,2014,R15,Gabba,19:40:00,1,1,66.6000000000000000,0.44000000000000006,8,106.6000000000000000,-40.0000000000000000,-129,322.2000000000000000,185.0000000000000000,79.8000000000000000,137.2000000000000000,9.8000000000000000,5.2000000000000000,32.4000000000000000,68.4000000000000000,41.0000000000000000,39.2000000000000000,36.2000000000000000,47.2000000000000000,16.8000000000000000,21.6000000000000000,124.2000000000000000,193.0000000000000000,6.4000000000000000,8.0000000000000000,55.6000000000000000,8.2000000000000000,6.4000000000000000
Brisbane Lions,Fremantle,2014R1405,2014-06-21,2014,R14,Subiaco,17:40:00,0,0,73.6000000000000000,0.4,8,98.6000000000000000,-25.0000000000000000,-56.4,335.0000000000000000,191.2000000000000000,85.0000000000000000,143.8000000000000000,10.8000000000000000,6.2000000000000000,35.0000000000000000,58.4000000000000000,37.6000000000000000,44.4000000000000000,36.0000000000000000,47.2000000000000000,17.2000000000000000,20.0000000000000000,123.8000000000000000,207.0000000000000000,7.0000000000000000,8.8000000000000000,53.8000000000000000,10.8000000000000000,7.0000000000000000
Brisbane Lions,Greater Western Sydney,2014R1306,2014-06-14,2014,R13,Gabba,19:40:00,0,1,66.4000000000000000,3,8,98.2000000000000000,-31.8000000000000000,-81.2,336.6000000000000000,189.2000000000000000,86.6000000000000000,147.4000000000000000,9.6000000000000000,6.4000000000000000,35.0000000000000000,58.8000000000000000,37.8000000000000000,43.8000000000000000,35.2000000000000000,47.4000000000000000,15.8000000000000000,19.8000000000000000,120.6000000000000000,211.0000000000000000,6.4000000000000000,6.6000000000000000,53.6000000000000000,10.4000000000000000,6.2000000000000000
Brisbane Lions,Western Bulldogs,2014R1205,2014-06-07,2014,R12,Docklands,19:40:00,1,0,63.8000000000000000,2.88,8,96.6000000000000000,-32.8000000000000000,-82.2,334.4000000000000000,188.0000000000000000,82.8000000000000000,146.4000000000000000,9.2000000000000000,6.2000000000000000,35.8000000000000000,60.8000000000000000,40.6000000000000000,44.6000000000000000,35.2000000000000000,48.4000000000000000,17.2000000000000000,20.4000000000000000,118.6000000000000000,210.0000000000000000,6.0000000000000000,5.4000000000000000,54.4000000000000000,9.2000000000000000,5.8000000000000000
Brisbane Lions,Carlton,2014R1104,2014-05-31,2014,R11,Gabba,16:40:00,1,1,56.8000000000000000,2.7600000000000002,4,99.6000000000000000,-42.8000000000000000,-97.4,336.0000000000000000,184.0000000000000000,81.0000000000000000,152.0000000000000000,8.2000000000000000,5.8000000000000000,40.2000000000000000,58.4000000000000000,39.4000000000000000,42.8000000000000000,35.2000000000000000,48.6000000000000000,17.0000000000000000,19.6000000000000000,116.0000000000000000,214.2000000000000000,5.8000000000000000,4.8000000000000000,50.0000000000000000,9.0000000000000000,5.2000000000000000
Brisbane Lions,Hawthorn,2014R107,2014-03-22,2014,R1,York Park,16:40:00,0,0,103.2000000000000000,0.8400000000000001,12,88.4000000000000000,14.8000000000000000,22.2,359.0000000000000000,198.0000000000000000,88.2000000000000000,161.0000000000000000,15.4000000000000000,8.6000000000000000,39.0000000000000000,65.0000000000000000,37.4000000000000000,51.4000000000000000,35.0000000000000000,47.6000000000000000,18.6000000000000000,21.6000000000000000,125.8000000000000000,226.2000000000000000,11.6000000000000000,10.6000000000000000,44.4000000000000000,10.2000000000000000,11.4000000000000000
Brisbane Lions,Carlton,2013R905,2013-05-25,2013,R9,Gabba,19:40:00,0,1,83.4000000000000000,0.2,8,105.6000000000000000,-22.2000000000000000,-40.2,363.4000000000000000,205.6000000000000000,91.2000000000000000,157.8000000000000000,12.0000000000000000,9.8000000000000000,37.8000000000000000,61.4000000000000000,35.0000000000000000,49.0000000000000000,35.2000000000000000,46.2000000000000000,19.6000000000000000,19.6000000000000000,139.2000000000000000,218.0000000000000000,9.2000000000000000,10.6000000000000000,47.6000000000000000,8.6000000000000000,7.8000000000000000
Brisbane Lions,Essendon,2013R802,2013-05-18,2013,R8,Docklands,13:45:00,1,0,83.0000000000000000,6.16,8,106.8000000000000000,-23.8000000000000000,-42.2,369.4000000000000000,205.6000000000000000,82.2000000000000000,163.8000000000000000,11.8000000000000000,8.4000000000000000,35.8000000000000000,60.6000000000000000,33.4000000000000000,53.0000000000000000,38.2000000000000000,48.6000000000000000,20.2000000000000000,21.0000000000000000,146.6000000000000000,219.8000000000000000,7.8000000000000000,9.6000000000000000,50.8000000000000000,8.4000000000000000,8.2000000000000000
Brisbane Lions,West Coast,2013R703,2013-05-11,2013,R7,Gabba,14:10:00,0,1,82.0000000000000000,6.4,8,104.4000000000000000,-22.4000000000000000,-40.8,356.6000000000000000,197.4000000000000000,75.4000000000000000,159.2000000000000000,11.4000000000000000,10.0000000000000000,37.8000000000000000,59.6000000000000000,36.8000000000000000,53.4000000000000000,36.4000000000000000,49.4000000000000000,21.0000000000000000,22.0000000000000000,143.8000000000000000,212.2000000000000000,7.0000000000000000,9.4000000000000000,51.6000000000000000,9.0000000000000000,7.6000000000000000
Brisbane Lions,Sydney,2013R607,2013-05-05,2013,R6,S.C.G.,13:10:00,0,0,82.8000000000000000,6.4,8,106.8000000000000000,-24.0000000000000000,-42,346.2000000000000000,194.6000000000000000,72.8000000000000000,151.6000000000000000,11.2000000000000000,11.6000000000000000,37.6000000000000000,61.2000000000000000,37.6000000000000000,53.8000000000000000,36.2000000000000000,50.4000000000000000,20.8000000000000000,23.4000000000000000,141.6000000000000000,203.4000000000000000,7.4000000000000000,10.8000000000000000,53.6000000000000000,10.2000000000000000,7.8000000000000000
Brisbane Lions,Melbourne,2013R508,2013-04-28,2013,R5,Gabba,15:20:00,1,1,84.0000000000000000,6.4,8,100.2000000000000000,-16.2000000000000000,-26,337.0000000000000000,192.6000000000000000,74.6000000000000000,144.4000000000000000,11.6000000000000000,10.4000000000000000,35.0000000000000000,60.8000000000000000,37.6000000000000000,53.8000000000000000,35.0000000000000000,51.0000000000000000,21.8000000000000000,24.0000000000000000,137.6000000000000000,198.8000000000000000,7.4000000000000000,9.0000000000000000,56.4000000000000000,9.2000000000000000,7.8000000000000000
Brisbane Lions,North Melbourne,2013R409,2013-04-21,2013,R4,Docklands,16:40:00,0,0,92.4000000000000000,6.840000000000001,12,93.8000000000000000,-1.4000000000000000,-3.2,330.6000000000000000,192.6000000000000000,68.4000000000000000,138.0000000000000000,13.0000000000000000,10.4000000000000000,38.6000000000000000,64.0000000000000000,34.8000000000000000,54.2000000000000000,37.2000000000000000,50.6000000000000000,21.8000000000000000,24.6000000000000000,144.0000000000000000,185.6000000000000000,7.0000000000000000,9.0000000000000000,56.4000000000000000,8.4000000000000000,8.0000000000000000
Brisbane Lions,Gold Coast,2013R306,2013-04-13,2013,R3,Carrara,19:40:00,1,0,92.6000000000000000,0.8400000000000001,12,92.4000000000000000,0.20000000000000000000,-1.2,333.0000000000000000,190.2000000000000000,73.0000000000000000,142.8000000000000000,13.0000000000000000,11.8000000000000000,35.8000000000000000,61.6000000000000000,35.8000000000000000,53.6000000000000000,34.6000000000000000,50.2000000000000000,22.8000000000000000,24.6000000000000000,142.4000000000000000,190.0000000000000000,8.6000000000000000,8.8000000000000000,53.4000000000000000,8.8000000000000000,7.4000000000000000
Brisbane Lions,Geelong,2013R2303,2013-08-31,2013,R23,Kardinia Park,14:10:00,0,0,93.4000000000000000,0.16,12,80.2000000000000000,13.2000000000000000,19.4,355.4000000000000000,199.6000000000000000,88.2000000000000000,155.8000000000000000,13.8000000000000000,8.6000000000000000,39.2000000000000000,62.8000000000000000,37.0000000000000000,51.2000000000000000,33.8000000000000000,50.6000000000000000,16.8000000000000000,21.8000000000000000,128.4000000000000000,223.2000000000000000,12.0000000000000000,9.8000000000000000,44.2000000000000000,12.6000000000000000,10.0000000000000000
Brisbane Lions,Western Bulldogs,2013R2209,2013-08-25,2013,R22,Gabba,16:40:00,1,1,92.2000000000000000,0.16,12,76.6000000000000000,15.6000000000000000,22.8,358.4000000000000000,201.6000000000000000,88.4000000000000000,156.8000000000000000,13.4000000000000000,9.0000000000000000,40.8000000000000000,62.8000000000000000,34.8000000000000000,52.6000000000000000,34.6000000000000000,50.2000000000000000,15.2000000000000000,22.4000000000000000,133.6000000000000000,221.8000000000000000,11.6000000000000000,9.4000000000000000,41.4000000000000000,12.6000000000000000,9.6000000000000000
Brisbane Lions,Greater Western Sydney,2013R2106,2013-08-17,2013,R21,Gabba,19:40:00,1,1,91.0000000000000000,0.16,12,85.0000000000000000,6.0000000000000000,6,335.4000000000000000,195.8000000000000000,85.4000000000000000,139.6000000000000000,13.4000000000000000,7.6000000000000000,42.6000000000000000,63.6000000000000000,33.8000000000000000,50.6000000000000000,34.8000000000000000,49.4000000000000000,13.8000000000000000,22.6000000000000000,132.6000000000000000,199.6000000000000000,10.2000000000000000,9.6000000000000000,39.4000000000000000,12.0000000000000000,9.2000000000000000
Brisbane Lions,Adelaide,2013R204,2013-04-06,2013,R2,Gabba,15:40:00,0,1,92.6000000000000000,1.04,12,95.8000000000000000,-3.2000000000000000,-5.6,337.2000000000000000,190.6000000000000000,77.2000000000000000,146.6000000000000000,13.0000000000000000,11.8000000000000000,30.6000000000000000,57.8000000000000000,34.2000000000000000,51.2000000000000000,34.4000000000000000,48.2000000000000000,21.2000000000000000,23.0000000000000000,139.2000000000000000,195.8000000000000000,8.8000000000000000,9.4000000000000000,52.0000000000000000,7.6000000000000000,7.8000000000000000
Brisbane Lions,Richmond,2013R2002,2013-08-10,2013,R20,M.C.G.,13:45:00,0,0,99.4000000000000000,0.12,16,82.2000000000000000,17.2000000000000000,20.2,346.0000000000000000,208.6000000000000000,93.6000000000000000,137.4000000000000000,14.6000000000000000,8.8000000000000000,41.2000000000000000,61.4000000000000000,32.4000000000000000,53.8000000000000000,36.6000000000000000,48.8000000000000000,13.8000000000000000,22.0000000000000000,135.0000000000000000,207.4000000000000000,10.4000000000000000,10.2000000000000000,41.4000000000000000,12.6000000000000000,10.0000000000000000
Brisbane Lions,St Kilda,2013R1906,2013-08-03,2013,R19,Gabba,19:40:00,1,1,94.8000000000000000,0.44000000000000006,12,95.4000000000000000,-0.60000000000000000000,-1.4,332.2000000000000000,199.6000000000000000,83.0000000000000000,132.6000000000000000,13.8000000000000000,8.8000000000000000,40.2000000000000000,65.2000000000000000,31.0000000000000000,54.4000000000000000,37.8000000000000000,48.2000000000000000,14.8000000000000000,22.6000000000000000,139.8000000000000000,191.4000000000000000,9.6000000000000000,9.8000000000000000,44.2000000000000000,10.8000000000000000,9.2000000000000000
Brisbane Lions,Port Adelaide,2013R1807,2013-07-28,2013,R18,Football Park,12:40:00,0,0,103.0000000000000000,0.32,16,100.8000000000000000,2.2000000000000000,2.6,337.0000000000000000,200.0000000000000000,80.4000000000000000,137.0000000000000000,15.0000000000000000,9.4000000000000000,39.8000000000000000,64.6000000000000000,31.2000000000000000,56.6000000000000000,39.0000000000000000,46.6000000000000000,16.0000000000000000,22.2000000000000000,144.4000000000000000,191.6000000000000000,10.8000000000000000,10.2000000000000000,48.6000000000000000,8.2000000000000000,10.6000000000000000
Brisbane Lions,Melbourne,2013R1705,2013-07-20,2013,R17,Marrara Oval,19:10:00,1,0,93.4000000000000000,0.32,12,103.0000000000000000,-9.6000000000000000,-19.8,334.6000000000000000,197.4000000000000000,81.6000000000000000,137.2000000000000000,13.6000000000000000,9.0000000000000000,38.0000000000000000,63.8000000000000000,29.8000000000000000,54.0000000000000000,37.2000000000000000,46.6000000000000000,15.6000000000000000,20.8000000000000000,138.6000000000000000,195.4000000000000000,12.0000000000000000,10.6000000000000000,50.6000000000000000,7.2000000000000000,9.6000000000000000
